"ssn","bank_name","IBAN","account_id" 
"75427507764","صادرات","IR584260737936535663120459","189800"
"75427507764","تجارت","IR609763733406030405431920","941272"
"19997826105","سرمایه","IR631392888542571921381421","419557"
"19997826105","صادرات","IR801746620269518487742096","843830"
"19997826105","ملت","IR659928312299952932705502","440329"
"19997826105","ملت","IR199198122330421052547756","958756"
"23544097429","ملت","IR294180872276599481272171","402063"
"23544097429","صادرات","IR224591000294493504005432","364774"
"23544097429","ملت","IR784256081647152813965135","580157"
"23544097429","سرمایه","IR286393967898223852093404","787798"
"79287694600","صادرات","IR118180900501857048574872","997507"
"79287694600","ملی","IR210775843068003467236332","880679"
"79287694600","تجارت","IR883851200218713163620111","511615"
"79887986228","ملت","IR845117821415968991489409","600119"
"79887986228","صادرات","IR990034192265114263552061","779465"
"79887986228","صادرات","IR637044906505275759797386","661407"
"71545409320","سرمایه","IR345797238770960163225225","459492"
"71545409320","صادرات","IR754269556419085789870777","411666"
"71545409320","ملت","IR332050262307050575252076","414284"
"71545409320","صادرات","IR590779894635102061473046","973796"
"71545409320","سرمایه","IR522572735282550352718793","141050"
"80661514605","ملت","IR433707215996219132356684","607535"
"80661514605","سرمایه","IR309843290367539962143732","994359"
"29336085513","ملی","IR408120920754205922777080","220031"
"29336085513","سرمایه","IR232650824643722929336964","860273"
"29336085513","ملت","IR523882110613936458819093","647757"
"29336085513","صادرات","IR525637240981744111451019","531289"
"29336085513","ملی","IR348892884823253041389734","263237"
"61160177438","ملت","IR610391773767992937041073","126349"
"61160177438","تجارت","IR585915777759890177956374","967020"
"61160177438","سرمایه","IR314226864454220644652594","649695"
"61160177438","ملی","IR902471553850678936125112","913060"
"13839253008","صادرات","IR120446118297142844124724","173767"
"13839253008","ملت","IR336730455897545481380657","815252"
"13839253008","ملت","IR871500617610124119432662","506963"
"13839253008","تجارت","IR256391829878785729769644","184740"
"58674214635","ملت","IR717245074960344406848212","238543"
"58674214635","تجارت","IR387814933316091661846591","336032"
"39483097024","سرمایه","IR654739375666575888276791","541205"
"39483097024","تجارت","IR684723299797688047346913","949625"
"39483097024","سرمایه","IR230664441801739277884064","694000"
"94890614912","ملت","IR854087616003246972675507","605797"
"94890614912","تجارت","IR561417015274559596438027","202911"
"63408959642","ملی","IR566216248720140241156720","519136"
"63408959642","سرمایه","IR361829879666452871975846","278703"
"20288319729","تجارت","IR395333022789953935829756","475112"
"20288319729","تجارت","IR879085880180021790766032","611836"
"20288319729","ملت","IR596808041083955334969747","544862"
"80358881102","تجارت","IR339374983335062343417906","532885"
"80358881102","صادرات","IR527311325387734598321428","595892"
"80358881102","ملت","IR661884706724705511075883","194289"
"65208085506","سرمایه","IR903982166921372391827354","348789"
"65208085506","سرمایه","IR592959946909419815701746","560091"
"65208085506","ملی","IR599865481434891110343421","161699"
"65208085506","سرمایه","IR201158243000459875465329","208163"
"49058954097","تجارت","IR191773574243189610016326","602278"
"49058954097","تجارت","IR646923323450554605759001","894826"
"49058954097","سرمایه","IR117781825335427702591470","787780"
"49058954097","ملی","IR454391748442799071868350","587548"
"59876666455","سرمایه","IR540428175500891684899974","703185"
"59876666455","ملی","IR604977508585978104918160","626665"
"59876666455","ملت","IR534205393389119279160062","744395"
"48693998027","ملی","IR478766160391053541207894","443022"
"48782152788","تجارت","IR893464320060488241824030","669119"
"48782152788","تجارت","IR493364939427146036503669","495118"
"16785100064","ملی","IR350807027825704646886694","147437"
"16785100064","تجارت","IR692298304475974274667480","202901"
"16785100064","ملی","IR379036945040108340630298","732477"
"17398116506","سرمایه","IR268741114288601800075087","702238"
"17398116506","صادرات","IR494349376463470157547584","350575"
"27285573271","تجارت","IR765457886602715018505293","603079"
"45474312487","ملت","IR834532221738495812726573","996300"
"21361047126","ملت","IR241909920315424110841511","104706"
"21361047126","ملت","IR375217074032036248902747","767956"
"21361047126","سرمایه","IR255922488504322049976655","469320"
"21361047126","ملی","IR455998557917059064997601","853286"
"61565732014","صادرات","IR904297001061169759478208","131041"
"73567479440","صادرات","IR216169488726264840816288","736437"
"73567479440","تجارت","IR770559005666143493405804","446431"
"79797467810","صادرات","IR999751820055805813188095","954488"
"70108739752","صادرات","IR632306103287137801980463","369847"
"70108739752","صادرات","IR366198722639847628910050","101829"
"70108739752","سرمایه","IR657662437339718724342516","886888"
"70108739752","سرمایه","IR348049755827008956039375","597124"
"22803232659","ملی","IR137406697755966895729058","463279"
"22803232659","ملت","IR780713866392982306684353","684298"
"37275014499","تجارت","IR176102390234590149997172","226914"
"55247690894","ملت","IR984560580706977927090733","947754"
"55247690894","تجارت","IR662796313357555505520252","612665"
"73949480343","ملت","IR310821577698908032734031","897683"
"84552404828","ملت","IR628183243184574170128773","758304"
"84552404828","ملی","IR832213045443733694600981","787116"
"84552404828","صادرات","IR418423196362767167390134","884942"
"84552404828","سرمایه","IR271700382235103504077686","839519"
"84552404828","صادرات","IR250165394182045068048561","315743"
"40170205028","سرمایه","IR260611465417990974170477","638271"
"40170205028","صادرات","IR361328492656666802418391","266514"
"40170205028","سرمایه","IR930077141964775554438911","326101"
"36710151374","تجارت","IR235957708171183762197527","933143"
"36710151374","سرمایه","IR546722393990375599835978","537529"
"36710151374","صادرات","IR320830257996036386131912","858113"
"36710151374","ملت","IR938183303269421017904594","199362"
"84014070773","صادرات","IR425397559550813037134060","148216"
"84014070773","ملت","IR205773648736281967160757","534536"
"84014070773","ملی","IR962665887215199327702382","288909"
"84014070773","ملت","IR907008615378490794403167","318376"
"84014070773","سرمایه","IR687116801493176138315557","960892"
"10517271986","ملی","IR306227933727961747348404","795308"
"10517271986","صادرات","IR235520865787082008340011","648533"
"10517271986","صادرات","IR770912865596755184039092","709300"
"10517271986","صادرات","IR959217436778929478731711","116659"
"10517271986","صادرات","IR447118632406215089819699","372966"
"99507343823","تجارت","IR476210491618691563834521","964129"
"99507343823","صادرات","IR658011248464173181578431","598090"
"99507343823","ملی","IR504455053079611119503162","772663"
"99507343823","صادرات","IR753486012936218743821284","126517"
"99507343823","ملی","IR297981342667918346058281","132209"
"45922271447","تجارت","IR480463211320833756547525","922026"
"37271209995","صادرات","IR515999667484461758248827","516385"
"37271209995","ملی","IR324032016299516253720371","483411"
"37271209995","صادرات","IR436022627474216874177779","480808"
"37271209995","ملت","IR948457063949527077255047","854250"
"37271209995","تجارت","IR959205482538041982986120","324925"
"19320375884","ملی","IR194078301622223676635103","922881"
"19320375884","ملت","IR854841871183827798844093","392906"
"19320375884","ملت","IR248441585812914124446159","723383"
"19320375884","تجارت","IR571609541841718147157021","380803"
"34797062990","تجارت","IR416385644866556224891902","672582"
"34797062990","سرمایه","IR234646708638918612952578","295462"
"34797062990","ملی","IR256251821218257872717692","701298"
"89329882324","ملی","IR863916445524360961817082","703600"
"89329882324","صادرات","IR285919741582411695193176","754891"
"60634473238","تجارت","IR165142026812995562475102","838319"
"60634473238","صادرات","IR608404606901484516166923","100116"
"60634473238","سرمایه","IR780344248179167982367616","727356"
"60634473238","سرمایه","IR347331642589577622543904","257265"
"17818657902","سرمایه","IR826920800949459990109672","474731"
"17818657902","سرمایه","IR745666924702508417798023","272653"
"17818657902","ملی","IR731875335449839320180726","591359"
"17818657902","ملی","IR148166044615529973544931","804130"
"28536178121","صادرات","IR643275900385814844283112","202433"
"28536178121","سرمایه","IR866434578060700263046082","615743"
"28536178121","ملت","IR118015638480123335222264","629377"
"28536178121","صادرات","IR957314934641799344403110","297484"
"28536178121","صادرات","IR614970015222856330336834","658636"
"91953280996","ملی","IR654661045363015872430855","651323"
"59298931986","ملت","IR341622753816275789408910","947822"
"59298931986","ملت","IR761945105458010358604967","603400"
"59298931986","سرمایه","IR470631664982785237321676","187842"
"55261817151","ملت","IR608644468877428134364300","113278"
"55261817151","تجارت","IR966656671419672297592906","845205"
"55261817151","ملت","IR409676345776432895332878","150341"
"55261817151","تجارت","IR830064383978659066516849","729923"
"55261817151","ملی","IR760065317330313978830992","347480"
"27760336922","صادرات","IR580464009715901951991046","884391"
"27760336922","تجارت","IR173201913835541103584976","741060"
"27760336922","سرمایه","IR504263658148367000410031","442415"
"27760336922","صادرات","IR278043709608691233385893","858047"
"67322834294","صادرات","IR581320631553808123179783","500313"
"67322834294","صادرات","IR472619299885320055525298","750572"
"67322834294","ملی","IR529226573279398756680138","453589"
"67322834294","تجارت","IR479599246972774628599577","315136"
"67322834294","ملی","IR441373255816629470647116","373714"
"79483131076","تجارت","IR428882277479369713367216","753239"
"79483131076","ملت","IR219328957842362457360152","266895"
"79483131076","سرمایه","IR997372664062244837381234","552572"
"79483131076","صادرات","IR702885426860546025186424","527697"
"79483131076","تجارت","IR991354513138692041839024","403989"
"48504270325","ملت","IR295892309749868878685448","548620"
"48504270325","ملی","IR937493471462054889462416","156789"
"80818071607","ملت","IR133599757020130951895326","228333"
"80818071607","ملی","IR650494920898367678314328","406342"
"80818071607","سرمایه","IR483424238007294239323084","667230"
"80818071607","ملی","IR102548227259381193433756","610080"
"80818071607","ملت","IR843559131245294643763490","229996"
"36488181931","صادرات","IR572049887480454785636595","970947"
"36488181931","ملت","IR578273034851608104570105","693876"
"36488181931","صادرات","IR777267939072904558844555","929919"
"15760737688","تجارت","IR222830206089709713271662","634054"
"15760737688","تجارت","IR706463733433344950879367","645117"
"15760737688","ملت","IR768347650892547249922675","861253"
"15760737688","تجارت","IR800722624222714251916710","167592"
"15760737688","ملت","IR748037028821711390650842","794651"
"21340504684","ملت","IR710266498362293436297252","438513"
"21340504684","سرمایه","IR625591427012705187479915","493663"
"21340504684","ملت","IR380541012482762840697627","275442"
"21340504684","ملی","IR382011647658330622224815","816562"
"65299297720","صادرات","IR889087742538000940164049","462303"
"65299297720","تجارت","IR552894842499646289349574","449778"
"65299297720","تجارت","IR604664404163819179974494","944269"
"65299297720","صادرات","IR959078580741261770287071","795334"
"65299297720","ملی","IR431376448778820532673719","155960"
"69983506621","تجارت","IR808783105147285155113629","966403"
"69983506621","ملت","IR559101491512315309999103","967666"
"69983506621","سرمایه","IR100184554548263496842426","673992"
"69983506621","صادرات","IR148838205559110070522024","732523"
"69983506621","سرمایه","IR778883331680297020767546","322082"
"44267424997","سرمایه","IR608351496751146930143027","875806"
"44267424997","سرمایه","IR191018535374650801701299","925545"
"44267424997","صادرات","IR225726099766192580068079","110224"
"44267424997","تجارت","IR289706338852026569285873","814380"
"44267424997","ملی","IR764105489741529771438609","526037"
"47225273970","صادرات","IR135887582863656412384827","491407"
"47166143973","تجارت","IR483726005408565240150071","235968"
"47166143973","صادرات","IR466389497907082921604093","948267"
"47166143973","سرمایه","IR962604109358734193368921","236895"
"47166143973","صادرات","IR556011968154768096389213","948518"
"47166143973","صادرات","IR544797581011575865424326","902772"
"88568436676","ملت","IR447972334937625695709760","301758"
"21641066154","سرمایه","IR967752273248604775449702","559319"
"74974678590","صادرات","IR851870738463566121698875","992846"
"74974678590","سرمایه","IR323001472610518273742638","597954"
"74974678590","ملی","IR224952767079650171195094","698100"
"91082158657","صادرات","IR174611426331939560374224","683505"
"68998032822","ملی","IR705485295457361372340588","993378"
"76551301930","صادرات","IR487974496821364789718037","476185"
"22805673730","سرمایه","IR859169898555148728562486","469939"
"22805673730","ملی","IR479528038469582225778901","606630"
"22805673730","ملی","IR854903753686991447131076","917211"
"26850683162","ملت","IR741248055366345094408580","367017"
"26850683162","ملت","IR455696868241998543287615","961727"
"26850683162","ملی","IR706501050449139760478550","959086"
"27879476639","تجارت","IR411888257247239950453576","212357"
"44962643532","صادرات","IR606252698039215568882781","462135"
"44962643532","ملی","IR716634840898911114768708","723069"
"44962643532","تجارت","IR620167437740019793218459","907846"
"44962643532","تجارت","IR901960359025351531826453","686791"
"39093638788","صادرات","IR424091026794232951279073","627133"
"39093638788","تجارت","IR777753946792954546353742","474088"
"39093638788","تجارت","IR488308526022945793518375","119369"
"10450468877","تجارت","IR990900296366864885931960","816912"
"10450468877","ملت","IR882991779931359887284917","513940"
"16065440729","سرمایه","IR563236963713457410830154","168362"
"16065440729","صادرات","IR225526266964392179820400","158760"
"16065440729","ملی","IR202138221472045965677237","209718"
"16065440729","صادرات","IR673984381266317449691889","708808"
"63947936470","تجارت","IR396689061735587564008370","653230"
"63947936470","صادرات","IR654594188107258858281555","430004"
"63947936470","ملی","IR294856754192049643377428","976229"
"63947936470","صادرات","IR866010969895784647241464","119099"
"63947936470","سرمایه","IR687204082647018701321733","861173"
"57271898141","صادرات","IR828485422036147211286788","558292"
"57271898141","سرمایه","IR671389908776361289961876","513983"
"57271898141","صادرات","IR444340372860539211357615","994361"
"57271898141","ملت","IR201165548912765526846481","221143"
"57271898141","ملی","IR426593828295126472737966","813659"
"80345751710","تجارت","IR690619517338825261393160","449965"
"29989780119","تجارت","IR535140394420381699423834","213383"
"29989780119","صادرات","IR501287828847230454841707","494966"
"29989780119","ملی","IR302339597268242258837028","540068"
"29989780119","تجارت","IR497244996216820759893759","898792"
"29989780119","صادرات","IR397889222462574223121715","333402"
"29732582053","صادرات","IR161391536221050206220180","272662"
"29732582053","صادرات","IR809444556874592229906151","645134"
"29732582053","ملی","IR778038080943417219243358","377193"
"29732582053","سرمایه","IR914653140941166815792537","185532"
"65854085552","ملی","IR996434414286342644807766","739912"
"43014146573","ملت","IR151670144998876375770787","995940"
"43014146573","سرمایه","IR861716302018040280629477","660812"
"43014146573","سرمایه","IR616106452686054119721116","937936"
"43014146573","ملی","IR462500771494677867049595","433882"
"93635198503","صادرات","IR717666812541997233245208","299284"
"93635198503","سرمایه","IR758764194198956046890064","902820"
"93635198503","ملت","IR513350299661403652744339","825960"
"93635198503","تجارت","IR500523272941828365173807","122599"
"13916027684","ملی","IR685611593463389724310762","411200"
"13916027684","ملی","IR456068201449248711083016","332150"
"10462624663","تجارت","IR548350289456843055674200","855318"
"10462624663","سرمایه","IR963260437774958419906174","294761"
"10462624663","تجارت","IR446188024520798880493684","526508"
"10462624663","تجارت","IR246474242899662794960122","347337"
"10462624663","تجارت","IR111394649538703225895739","280034"
"50776952781","صادرات","IR701638025997923474139967","568705"
"50776952781","ملت","IR475278816156197929465222","728551"
"63379650440","صادرات","IR684185970139641821662890","199377"
"58150468740","سرمایه","IR951013975851855494023504","233719"
"58150468740","ملی","IR305272642087400511073823","351707"
"58150468740","سرمایه","IR425496184257271478964457","856695"
"58150468740","صادرات","IR323177192441501384111298","852734"
"24185918526","ملت","IR417330333481642109007088","872244"
"18010860627","سرمایه","IR932199169432117915562133","583256"
"18010860627","سرمایه","IR447221612526819724375122","291094"
"41989399898","تجارت","IR229109978905096217361063","522414"
"41989399898","صادرات","IR411382760091242308280343","433485"
"41989399898","ملت","IR321357129259633898886046","619206"
"41989399898","سرمایه","IR879421211454778726877642","455719"
"41989399898","ملت","IR643529968479873718828941","674142"
"39525593153","صادرات","IR232664905459946590247809","164379"
"39525593153","ملی","IR292399690924207975923697","262523"
"39525593153","ملت","IR539898812651015237795733","394156"
"39525593153","سرمایه","IR981703922765178640559884","296317"
"39525593153","تجارت","IR258600068453794438350511","393931"
"29033414697","سرمایه","IR641639882952197368333107","585271"
"38589272867","تجارت","IR835373208127679773414088","771107"
"38589272867","ملت","IR702867994413414911992956","181498"
"56409984847","ملت","IR160203160138778363253875","971450"
"56409984847","سرمایه","IR441002329401708061871934","232697"
"56409984847","ملت","IR696316601155417584312979","359987"
"56409984847","تجارت","IR578740982230414392401119","335649"
"56409984847","ملی","IR953626281503070742606837","548874"
"31186515540","ملت","IR401450738344270604185434","382793"
"11096429550","ملت","IR420335750648642409216082","107782"
"33526351194","ملی","IR155698810865519695247613","444120"
"33526351194","ملت","IR108952244408045868679218","716251"
"33526351194","صادرات","IR539200172759538408637142","666321"
"33526351194","ملت","IR413752533116040855301331","324316"
"13982078115","سرمایه","IR300714563801917944264582","295021"
"13982078115","تجارت","IR955959065952645898581335","446656"
"13982078115","تجارت","IR864757197536312230795861","648570"
"13982078115","ملی","IR546495067846020197908669","614113"
"13982078115","تجارت","IR694705621848674929070663","311331"
"54297644865","ملی","IR198547024020898649234681","268532"
"54297644865","تجارت","IR743215252806258980189711","191338"
"54297644865","سرمایه","IR152633272317742510440093","642472"
"88139098700","سرمایه","IR461833941604227859900626","720017"
"88139098700","سرمایه","IR725342278857876965133463","234750"
"88139098700","صادرات","IR737339986409462610321208","860276"
"75206908687","سرمایه","IR714700180618930221971481","453771"
"75206908687","سرمایه","IR490054191618866495689112","342051"
"75206908687","صادرات","IR891020023805201582684912","895613"
"75206908687","ملت","IR303138913091226819281008","434041"
"14690811799","ملی","IR324574372403000987233255","373048"
"14690811799","سرمایه","IR302304681206485176527309","624146"
"14690811799","تجارت","IR458882787523068600736981","917344"
"29352186025","سرمایه","IR610437661602389926254745","538494"
"83154011248","صادرات","IR845246192677266410568212","451845"
"83154011248","صادرات","IR659723012016585958552873","296554"
"83154011248","صادرات","IR986525665392716618487198","165728"
"83154011248","ملت","IR539755367393533973505113","756026"
"10302839924","صادرات","IR386322829799482763939425","620629"
"26660055022","صادرات","IR525295974195249684961537","984067"
"26660055022","ملی","IR958081421054246378127418","750711"
"26660055022","ملت","IR727480335411282989458312","986259"
"11120048499","ملت","IR265016193319800370152451","989913"
"26778966474","ملت","IR824364909207216094090359","283958"
"26778966474","تجارت","IR880827447514120596690816","347520"
"26778966474","ملت","IR111762133770555273489657","301651"
"35852334187","ملی","IR102580921164814530024398","322316"
"35852334187","ملت","IR393820787951054973285711","286292"
"35852334187","ملی","IR741984583946361340600313","176794"
"35334962881","سرمایه","IR844112219386944363165529","175622"
"35334962881","سرمایه","IR636216765471923183842627","169034"
"35334962881","تجارت","IR296020113865464226094967","229994"
"35334962881","سرمایه","IR188734946322113696614471","634471"
"35334962881","صادرات","IR953635550721136347078295","104420"
"59787783595","صادرات","IR739264616511247825193131","134457"
"59787783595","ملت","IR952858356822226891713358","260492"
"15336875354","تجارت","IR562883566676007937928148","916228"
"15336875354","ملت","IR228220396216935074806419","998732"
"15336875354","ملت","IR528453403546485235860124","935425"
"15336875354","سرمایه","IR961960233390635934570967","351020"
"15336875354","تجارت","IR854000061172642614669963","632836"
"45505770326","تجارت","IR437761894034133620111705","520950"
"45505770326","تجارت","IR766345323609163231678759","862316"
"45505770326","صادرات","IR335994872809612725287559","749226"
"72386995991","ملت","IR206343059179903374612516","240100"
"28673889369","تجارت","IR628143031958776447307297","578397"
"45926716556","ملی","IR414059087802563413106702","626636"
"45926716556","ملی","IR210413523058184009208309","438687"
"45926716556","تجارت","IR542940450252691569408654","759174"
"45926716556","سرمایه","IR689936510118187659107336","753243"
"45926716556","ملت","IR704016264609958764174331","618699"
"30442234845","تجارت","IR861031459656270037620414","814747"
"30442234845","صادرات","IR149790585441149633504418","107199"
"30442234845","ملت","IR929697779032259424388097","935969"
"30442234845","ملت","IR887948185800128543852808","281345"
"30442234845","ملت","IR701472389905149018181448","123760"
"22347263516","تجارت","IR363175602863662242322050","738724"
"22347263516","تجارت","IR381484523844987927887366","870033"
"58656673368","صادرات","IR135496181385163940802956","427709"
"58656673368","سرمایه","IR999626240295638319226834","690239"
"36178649517","تجارت","IR378255650034958807851637","566326"
"36178649517","سرمایه","IR514648355257664170878506","377963"
"63329963821","تجارت","IR339761502573361025711727","902995"
"31408106042","سرمایه","IR463750204529717868592775","780868"
"31408106042","ملت","IR274755763442630899215314","156995"
"31408106042","ملت","IR475965397657963372030420","520281"
"31408106042","ملی","IR198369648986492174048056","644953"
"31408106042","صادرات","IR459474578785132484742689","849142"
"50142239862","ملی","IR155384072535550987694471","481879"
"52560375629","صادرات","IR386660578296360172955299","398085"
"18087600051","ملی","IR461683745002865847086652","222726"
"18087600051","ملت","IR924500687258139737838036","795116"
"18087600051","صادرات","IR957610815179765429664789","187486"
"18087600051","ملت","IR158204465434131957036145","581438"
"18087600051","تجارت","IR626026111609934498152952","370358"
"53119937595","ملی","IR256935137840627064924470","229117"
"53119937595","سرمایه","IR971856084011940102531737","565876"
"53119937595","سرمایه","IR598705923532955984280444","245204"
"53119937595","ملی","IR752102728251605282574981","501699"
"15425778774","تجارت","IR122754000401261281201888","330459"
"15425778774","صادرات","IR268558081240805622405779","614398"
"29442732516","ملی","IR719847522765983697510878","735167"
"29442732516","صادرات","IR491444993584396994374964","152797"
"29442732516","تجارت","IR433235466601763299924432","908004"
"29442732516","ملی","IR173006271633550441894727","354696"
"29442732516","سرمایه","IR945740902807284904462170","365296"
"73028016516","سرمایه","IR724413664648265007238896","675836"
"73028016516","ملی","IR913502194647724165504931","171946"
"73028016516","ملی","IR391888256859786802557488","751402"
"56561272977","تجارت","IR769901370346944565184514","253368"
"56561272977","ملت","IR118743149531421892867599","911233"
"56561272977","ملی","IR447119687855324102343062","695693"
"56561272977","ملت","IR834592922560728166631173","378086"
"56561272977","ملی","IR572720277077453110366219","292270"
"91229644890","ملی","IR829867575443973164415549","575086"
"91229644890","تجارت","IR620179382315931941697201","709299"
"70552783685","تجارت","IR901774899282140650894793","988214"
"70552783685","ملی","IR461179432652107833739677","636660"
"70552783685","ملی","IR295545594812931302211689","690689"
"70552783685","ملی","IR694013504458615083813035","898398"
"68775293733","سرمایه","IR637022851473556885223101","853810"
"68775293733","سرمایه","IR169954058850818033508796","552287"
"68775293733","ملی","IR107228564195288223414555","122714"
"68775293733","صادرات","IR474009121890819207819377","254750"
"45204112393","ملت","IR714423534429850366607160","344909"
"45204112393","صادرات","IR268307873283299859061003","235294"
"89152924678","تجارت","IR515957140540004914487055","909880"
"89152924678","ملی","IR237667982526220015368585","191905"
"89152924678","ملت","IR952686723265560468539262","654632"
"89152924678","ملت","IR122843995361096839024946","613252"
"89152924678","تجارت","IR772415993857298298451019","812332"
"14659166081","صادرات","IR278237968344328650743031","628623"
"14659166081","ملت","IR952724953398823818814546","326106"
"14659166081","ملت","IR985795412726125791887053","350109"
"86582764471","ملت","IR393896134175690830641725","482976"
"86582764471","تجارت","IR625355645760208326705690","719166"
"43871503716","صادرات","IR650367744574068902175884","939092"
"48379425604","سرمایه","IR683736450317260996707658","504128"
"48379425604","تجارت","IR104219067252494108645877","647671"
"48379425604","تجارت","IR234879791621728246999198","843094"
"48379425604","ملی","IR816070133348077480840540","380302"
"48379425604","ملی","IR672198401233755464886318","135525"
"96030720789","سرمایه","IR169812278693366976294121","625372"
"96030720789","سرمایه","IR601376995919352850470840","236946"
"96030720789","ملت","IR270422763320960234098105","211352"
"33932053189","ملی","IR873852904960881864034026","920800"
"44421151464","ملت","IR355091032072684092061786","451496"
"44474503749","صادرات","IR688294753313244458497037","924498"
"44474503749","تجارت","IR626869222660999664472569","661306"
"44474503749","ملی","IR204761744405658864401238","784215"
"44474503749","سرمایه","IR520859191340468641960153","454412"
"57410291443","ملی","IR442660395125849124878264","386742"
"57410291443","تجارت","IR202860843486320712340098","944872"
"57410291443","تجارت","IR434835748696595854191304","475701"
"30214718576","ملت","IR690643374272160350814082","556265"
"30214718576","ملی","IR593929728072211474893095","502757"
"30214718576","ملی","IR328834263726661644568239","592363"
"30214718576","تجارت","IR315580738927713690347737","127766"
"82256622155","سرمایه","IR564216568736297768413543","639125"
"82256622155","سرمایه","IR364430109537131344132025","146182"
"82256622155","تجارت","IR462029380860219018511526","897101"
"82256622155","سرمایه","IR131421062361098497825706","308970"
"33926795257","ملت","IR791029693812999805961053","501647"
"33926795257","ملت","IR160234984810286334374356","737875"
"30183407706","صادرات","IR583348157028045874298853","794341"
"89746529915","صادرات","IR294045305087694270469326","951709"
"53523161379","صادرات","IR912326270549046373072175","980190"
"53523161379","تجارت","IR440149246793193330684068","222596"
"53523161379","ملی","IR207852672611560344273154","773636"
"53523161379","ملت","IR775761397968727860209851","898728"
"35979008955","سرمایه","IR504537256464042850052507","761470"
"61075307528","سرمایه","IR552765159667208238179731","605779"
"61075307528","ملی","IR141009871089833920435839","466498"
"61075307528","ملی","IR650307807118705726509622","602120"
"61075307528","سرمایه","IR441511716357075936601272","540085"
"61075307528","ملت","IR593797458550660258253021","620997"
"51781542862","صادرات","IR129163038452008940078632","124618"
"51781542862","سرمایه","IR231922380092154776138949","220885"
"51781542862","تجارت","IR900601382508926972926449","532420"
"51781542862","سرمایه","IR176101970080260463796246","211126"
"40451137307","سرمایه","IR822713034266806261716563","680819"
"40451137307","سرمایه","IR594993545501627922422303","694316"
"40451137307","ملت","IR776989753504505587389130","663050"
"91879604826","ملی","IR323590812764932622954328","796645"
"91879604826","صادرات","IR511537547393502086011850","539928"
"91879604826","تجارت","IR442977066421871208341500","396545"
"75286541287","تجارت","IR693360565643211568232080","360461"
"75286541287","سرمایه","IR152123606755806631769245","278902"
"75286541287","صادرات","IR390930165578657252600762","167488"
"75286541287","صادرات","IR524193783240315389729375","967897"
"26932182296","ملت","IR288087708866583178655567","565131"
"26932182296","ملت","IR268390097664131852202189","528330"
"26932182296","سرمایه","IR622188181754545834372351","403297"
"18015014106","صادرات","IR759407999974534802340639","853988"
"18015014106","ملی","IR585364696026938799428178","585772"
"18015014106","ملت","IR700813774210946467064956","186800"
"18015014106","ملت","IR668520054738644178719093","972216"
"25641428252","ملی","IR913049655422875566217496","477313"
"25641428252","ملی","IR654730576720668086982398","733202"
"25641428252","صادرات","IR307388804469900195330898","374949"
"25641428252","سرمایه","IR212827919317213487575368","866712"
"63273421298","تجارت","IR851278062937996339058308","367960"
"63273421298","سرمایه","IR573681617774387078482727","364257"
"63273421298","صادرات","IR635383373110487488033863","195127"
"94789127244","صادرات","IR452025335526956582680630","585511"
"94789127244","ملت","IR296529272263917048969342","104460"
"94789127244","صادرات","IR414022357098506565761432","511989"
"89919995269","صادرات","IR787169109168168494611226","440861"
"89919995269","ملت","IR334813668259375967821496","500583"
"89919995269","تجارت","IR741980692750629177735861","954919"
"89919995269","ملی","IR960626466965349926581670","497736"
"89781140787","ملی","IR753898073579317613556184","718650"
"89781140787","ملت","IR478604813877107189535345","520224"
"89781140787","ملی","IR320605082237408291147272","575494"
"89781140787","تجارت","IR591112964151189812895369","642531"
"19711315157","ملت","IR628740581782016113483949","772864"
"19711315157","ملی","IR782190961999809789916404","460217"
"69843828453","ملی","IR105646711491013218006831","121974"
"69843828453","تجارت","IR786426835952338902920135","153362"
"13646463267","صادرات","IR679883349107519370705501","326025"
"13646463267","ملی","IR321603077121284261888013","432265"
"70969491941","تجارت","IR231492505334944693048289","783443"
"55042994421","ملت","IR469518145061115935470238","578058"
"55042994421","تجارت","IR233508879732906153765539","629606"
"55042994421","تجارت","IR906290054558743109600885","738538"
"22165513911","صادرات","IR710598520759893672900866","558691"
"22165513911","صادرات","IR516101515588335344871889","856322"
"22165513911","سرمایه","IR685933060691444051617634","925119"
"26953960818","سرمایه","IR188652550969415567666851","914073"
"46540471923","ملی","IR118635619344588513832870","199467"
"46540471923","تجارت","IR599026364583380075021903","174903"
"98169070798","ملت","IR364705994243495668123267","942196"
"98169070798","صادرات","IR390871186129791886119321","795217"
"98169070798","تجارت","IR184533936956177044467146","774834"
"98169070798","صادرات","IR297369871941398056445487","813530"
"21301210590","سرمایه","IR875142611179462088479709","723461"
"21301210590","تجارت","IR340058253356564115953697","226582"
"21301210590","سرمایه","IR548940431964972940808783","335738"
"21301210590","سرمایه","IR111909907963772623151211","277136"
"21301210590","سرمایه","IR450900814068495500327435","100151"
"14073620090","سرمایه","IR668521347090123892714954","933009"
"14073620090","تجارت","IR615470014507119361008061","510371"
"14073620090","صادرات","IR449119932424452928095505","726520"
"14073620090","سرمایه","IR919558796594190113434146","863765"
"84949704706","تجارت","IR852617255685731998429362","303511"
"31340091814","ملی","IR981512115976142470892545","636719"
"31340091814","صادرات","IR915951647681266132213812","997183"
"73312514772","صادرات","IR890491082507731492696486","932522"
"73312514772","ملت","IR482555705964904561161756","986719"
"27989747871","ملت","IR365995091928730198771742","212022"
