"from","to","ownership_id","date","amount" 
"78752212881","2743458795","397469","1979-02-03","458356000"
"78752212881","15ر712","199873","2015-08-04","375397000"
"78752212881","74ق420","115257","1986-06-12","335911000"
"78752212881","97ط530","275057","1972-12-31","367758000"
"14350267118","6899097365","441574","2013-06-22","678403000"
"14350267118","4818141310","494007","2002-09-05","671141000"
"14350267118","1510117130","131433","1971-08-15","682076000"
"14350267118","49ی998","119774","2011-11-17","260823000"
"14350267118","49ق114","359044","1993-09-30","118597000"
"32181721947","21ج502","126612","1973-02-05","254850000"
"38984497368","2109109616","539708","1999-09-02","323278000"
"38984497368","9550785646","415987","2014-10-16","566385000"
"38984497368","89ق711","321165","2002-02-03","242443000"
"38984497368","58ر584","377300","1989-04-15","307611000"
"38984497368","13ج386","227622","2002-10-03","375192000"
"94005658544","5560212449","673994","1980-03-16","709409000"
"94005658544","9774673267","591392","1989-08-01","404006000"
"94005658544","11ب942","901702","2017-02-21","388076000"
"94005658544","20ق242","919737","1993-03-29","339679000"
"94005658544","66و574","600913","1970-08-27","349458000"
"46076643299","2583521180","272453","1996-08-12","685750000"
"46076643299","3473259713","864608","1996-09-10","615296000"
"46076643299","95ج063","688097","2002-09-02","270691000"
"46076643299","52ب148","946245","1993-10-03","384691000"
"81151651819","6673867195","529551","1990-02-01","559227000"
"81151651819","8465330040","250453","1982-06-16","522118000"
"81151651819","94س555","363027","2002-07-11","79247000"
"81151651819","41ق666","912752","1988-07-09","190387000"
"39993241055","68ر315","649768","2014-04-07","265745000"
"14256549326","3757097647","892896","2014-08-04","720563000"
"14256549326","5179619140","799008","1990-10-04","310279000"
"14256549326","7201819001","839777","2007-06-12","620863000"
"14256549326","21ط329","906738","2018-01-04","361107000"
"14256549326","56ج241","575541","1989-01-29","21465000"
"36316461479","67ی067","252588","1971-08-01","318091000"
"36316461479","68ط858","617972","1988-06-04","390752000"
"65382055790","4618130843","440791","1976-12-13","703343000"
"65382055790","4992729301","176992","1980-04-13","350497000"
"65382055790","92و867","994120","1997-02-11","202201000"
"65382055790","17ر279","780571","1992-11-14","275183000"
"65382055790","56ر670","166650","1976-06-15","192454000"
"10980657629","5708099204","363401","2011-08-23","333534000"
"10980657629","7342741628","930557","2011-05-10","336450000"
"10980657629","8862254699","552421","2019-05-27","474257000"
"10980657629","72س630","463200","1981-01-24","247842000"
"10980657629","87ط409","918071","2011-04-19","123191000"
"10980657629","83و155","212223","1995-08-17","271773000"
"71411731421","13ط663","448747","2012-07-10","288203000"
"35656876991","4415611063","313696","1993-08-18","489512000"
"35656876991","6548576525","385622","2017-07-25","729831000"
"61058615565","6189392950","746996","2005-01-28","247786000"
"61058615565","1052447089","583116","2013-05-05","631040000"
"61058615565","2895563843","923422","2000-01-19","629703000"
"61058615565","62ج208","236303","1971-06-13","110882000"
"61058615565","48ج223","755609","1984-01-08","41000000"
"61058615565","33و610","605389","2015-09-28","205108000"
"77918330119","6174378832","205294","2017-10-04","799369000"
"77918330119","35ج343","432697","1983-12-20","258094000"
"77918330119","76ی099","927174","1970-05-19","277588000"
"77918330119","14ب865","653159","2010-06-13","80816000"
"29300740007","8094765990","896755","1971-03-26","322196000"
"29300740007","7195444385","718401","2020-05-16","228621000"
"29300740007","53س695","795844","1982-09-11","202712000"
"61682090158","5995559455","762049","1978-10-21","342651000"
"61682090158","85ق733","615513","1993-01-11","130225000"
"61682090158","61ط053","425412","1976-09-11","180098000"
"61682090158","55ق521","851038","1986-06-20","396251000"
"90955339444","4179977572","620802","2004-04-23","454485000"
"90955339444","8045056740","222562","2015-09-25","715781000"
"90955339444","34ر742","603192","1976-09-06","77761000"
"90955339444","42ج357","425810","2015-03-03","312104000"
"90955339444","71ق772","536476","1973-12-14","249921000"
"33230277700","8700165480","738402","1987-02-20","275494000"
"33230277700","42ر332","736212","2019-12-13","216476000"
"33230277700","20و196","402826","2019-03-19","300340000"
"33230277700","31و742","998212","1976-12-10","186565000"
"99722307907","5790046659","462708","2010-08-08","430772000"
"99722307907","64ب338","417174","1976-07-14","311698000"
"17712421765","7068165066","997985","1991-06-25","529162000"
"17712421765","8389300164","654924","2003-08-14","583544000"
"17712421765","7900991524","140540","1979-07-21","550911000"
"17712421765","35ب886","288538","2008-09-13","399630000"
"17712421765","76س110","374370","2000-02-26","343023000"
"17712421765","21س415","548813","2014-10-08","31525000"
"56134001490","49ب618","502070","1983-03-17","252472000"
"97750000463","6093855458","598301","1994-09-13","755018000"
"97750000463","8396683971","363599","1981-11-04","571793000"
"97750000463","9548571710","713823","2003-05-14","773530000"
"97750000463","64ی693","175760","1990-02-10","193167000"
"94370302385","70ر955","806650","1988-06-26","137737000"
"94370302385","41و070","663670","1987-04-24","278432000"
"94370302385","93ر264","171746","1992-04-25","165432000"
"69334604304","8152537721","643712","2001-06-30","638502000"
"69334604304","1367631293","313323","1973-04-09","787633000"
"69334604304","25ج558","307743","1999-07-25","376075000"
"69334604304","22ط026","859299","1975-08-12","284377000"
"69334604304","93ب053","702470","1975-04-14","55906000"
"29603256326","5571878936","951541","2009-11-12","573484000"
"29603256326","3845349989","952247","2000-01-08","575964000"
"29603256326","4679657855","166641","2001-09-30","135546000"
"29603256326","46و424","377586","1992-08-17","249513000"
"29603256326","33و219","409188","2019-12-24","168143000"
"29603256326","38ط250","274650","2018-06-17","216542000"
"12200625319","6684115391","431080","2019-10-19","536303000"
"12200625319","56ر010","542210","1998-05-30","86016000"
"68265157249","9471391177","876257","1977-07-09","535705000"
"68265157249","2526778316","673967","1993-06-14","786127000"
"68265157249","9656488828","548279","2017-08-23","293643000"
"68265157249","30ق029","228266","1980-02-13","219680000"
"19870085021","1787686506","752965","2019-07-29","649564000"
"19870085021","4322807103","424173","2019-07-18","699499000"
"19870085021","38ی131","647963","2012-02-07","84331000"
"19870085021","42ق690","936067","1992-10-19","104412000"
"19870085021","25ب894","649559","1980-05-31","320377000"
"45487439695","6979968855","977180","2008-11-23","649195000"
"45487439695","6293858960","804305","1988-07-16","367636000"
"91590432331","6057792213","699835","1997-11-30","693856000"
"91590432331","3671966229","382497","2010-06-26","234909000"
"91590432331","2061606565","169726","1977-12-21","723670000"
"91590432331","14ط775","190647","1996-08-19","65169000"
"91590432331","83ر220","464672","1980-10-01","41531000"
"40691897127","7108859079","466557","2008-12-23","308554000"
"40691897127","2160995707","128293","2000-07-31","448626000"
"69708928397","6616729248","202478","1986-07-04","118521000"
"69708928397","4119801253","502631","2006-11-14","591834000"
"69708928397","1429818568","703231","2017-06-24","144946000"
"69708928397","68س606","663035","1981-11-20","232407000"
"69708928397","37ر674","684735","2005-07-29","163355000"
"69708928397","42ب793","263339","2003-10-01","33821000"
"45578020917","6295336090","480060","1982-01-20","152321000"
"45578020917","3895917576","204865","1972-03-08","543082000"
"74000560098","49ر728","841861","2003-09-18","154249000"
"74000560098","41ب428","368739","1996-05-16","223907000"
"74000560098","44س766","311508","2011-04-01","304096000"
"40347520361","9434288567","256669","1997-11-05","645568000"
"40347520361","45ر915","895399","2000-03-09","149110000"
"40347520361","44ر477","295574","1999-12-28","23962000"
"34613608643","1567309244","563642","2000-03-06","611637000"
"58260035829","7841910872","278606","1985-10-27","790336000"
"58260035829","8641573390","232844","2020-12-19","603133000"
"58260035829","39س693","487024","1985-12-13","31940000"
"58260035829","21ج118","991688","2014-03-02","184889000"
"58260035829","78و936","583903","1985-08-26","105869000"
"21431219530","57ط630","527451","2001-01-18","194487000"
"21431219530","12س994","888736","1975-04-03","103372000"
"41218748587","84ر106","497190","2014-04-27","378292000"
"41218748587","66ق294","768692","2008-02-28","93470000"
"41218748587","37ی203","217942","1974-04-25","175992000"
"39223005689","3220050844","618955","2003-09-19","503400000"
"39223005689","7878099125","896512","2019-11-04","432999000"
"39223005689","7435066041","408058","2000-12-02","211069000"
"39223005689","25س759","458429","2010-09-07","350582000"
"39223005689","62ط771","508526","1986-05-03","238182000"
"86315969056","62و010","361362","1977-10-01","223911000"
"86315969056","54ب883","986216","2004-04-02","213858000"
"31274185174","6984127383","762038","1988-07-07","544220000"
"31274185174","2767534702","588320","1987-01-25","571515000"
"31274185174","7592781542","356299","1996-03-26","702891000"
"31274185174","81و021","621801","2003-03-18","60753000"
"80713408682","4000440987","539184","1974-11-02","535438000"
"80713408682","62ب731","947043","2015-03-30","115914000"
"33929123956","7414909302","356967","1996-02-24","132542000"
"33929123956","40ب076","740887","1989-08-20","110063000"
"33929123956","57ج860","958367","1970-02-15","315622000"
"73540976203","4376292122","439243","1993-12-08","446033000"
"15723226975","2116549044","719702","1994-01-06","715843000"
"15723226975","6467805800","374954","2020-08-04","146969000"
"15723226975","9840597608","670754","1987-08-14","617796000"
"15723226975","38ق138","512888","1981-07-31","353233000"
"15723226975","31ر189","266732","1973-12-26","181591000"
"15723226975","27ج371","450977","1982-03-22","135109000"
"93023674695","3936153807","576638","1983-04-11","224891000"
"93023674695","8130622282","436143","1981-07-22","658531000"
"93023674695","5451940725","571886","1994-02-23","128947000"
"93023674695","57ر201","138759","1984-09-13","161482000"
"60938287078","24ق616","675707","2019-04-12","23339000"
"60938287078","36ب854","810280","1979-08-21","169730000"
"60938287078","34س395","917532","2008-05-16","309571000"
"87566229232","24ق913","999591","2020-01-29","226846000"
"87566229232","62ق421","911780","1987-03-16","61453000"
"87566229232","35ر049","946789","2002-11-06","151949000"
"36973597865","9319955331","765932","2012-07-11","697192000"
"36973597865","8519654326","802822","1991-11-08","170861000"
"36973597865","77ر669","996548","2003-02-09","320012000"
"36973597865","61س663","593737","1986-04-14","323134000"
"36973597865","80ب681","391203","1994-04-05","44124000"
"18931231673","8274863911","871417","2003-08-28","195066000"
"18931231673","1648053783","714907","1995-11-01","623495000"
"21464555997","1391513702","331373","2009-01-20","289823000"
"21464555997","23ب482","429188","1991-02-12","77434000"
"21463771111","9026768709","361759","1998-05-28","317936000"
"21463771111","87س091","894176","1985-09-01","215719000"
"28992604682","1792003403","375110","2018-06-13","743807000"
"28992604682","1229900708","122194","1971-05-21","516944000"
"28992604682","63ط564","737069","1994-06-03","196163000"
"28992604682","13و188","106010","1986-07-25","340545000"
"67605680747","8169657212","496864","1988-12-23","186734000"
"67605680747","1253512794","350464","2020-05-07","520589000"
"67605680747","3744415400","695162","1986-10-12","650429000"
"67605680747","46ی026","197944","1999-01-15","179138000"
"64045841771","4684246241","209697","1980-11-17","263425000"
"64045841771","98و693","194412","1971-01-22","143348000"
"64045841771","68ر204","618445","1991-04-22","209149000"
"41168331902","6576952877","413596","1989-08-24","273612000"
"41168331902","2417108591","214807","1979-06-14","371780000"
"41168331902","4753230994","246742","2004-08-21","188746000"
"41168331902","42ط142","111553","1983-06-09","272836000"
"50698264673","6090383238","175911","1993-08-04","735173000"
"50698264673","6656175148","574774","1983-09-06","455386000"
"50698264673","4734139922","173235","1996-12-22","788317000"
"50698264673","31ی205","429991","1987-09-09","360264000"
"50698264673","91ط467","663183","1989-03-19","371515000"
"36574626460","2512760131","185036","1999-08-26","704443000"
"36574626460","3316110254","885305","2010-01-22","319004000"
"36574626460","5101446733","824587","2018-10-09","288246000"
"36574626460","40ط106","735340","2016-10-28","369412000"
"36574626460","53ر580","836973","1998-10-25","249089000"
"36574626460","44ج256","453623","1996-02-03","382369000"
"93530778385","1098315066","337060","1984-08-29","131801000"
"93530778385","1001991152","902264","1980-07-19","460084000"
"93530778385","92و736","125354","1984-03-18","170855000"
"93530778385","61ب722","596103","1993-02-03","62604000"
"93530778385","41ر693","828557","1974-07-26","68685000"
"85963212744","83س603","151659","1984-03-01","308506000"
"36475887652","41ط101","700310","1981-01-12","141182000"
"36475887652","52و789","555332","1977-03-04","211752000"
"36475887652","24ب151","780901","2013-06-04","235301000"
"26779051531","1985421128","400350","2003-01-11","452255000"
"26779051531","7273084706","394761","2001-06-02","457972000"
"26779051531","7303386559","874880","1979-06-04","426241000"
"26779051531","59ی560","418890","1994-11-30","324305000"
"26779051531","94ی510","369234","1979-07-19","63084000"
"93418144973","4391719167","961974","1996-02-20","751831000"
"93418144973","1519316899","382412","2007-12-12","747790000"
"93418144973","2118074064","928447","2011-12-01","416634000"
"93418144973","67ب150","157051","2007-09-27","167174000"
"93418144973","93س776","108826","1997-08-22","388985000"
"93418144973","33ج843","389326","2007-04-21","102213000"
"49665214031","4298504656","692624","1988-05-13","689857000"
"49665214031","70ط968","476317","1980-03-29","34712000"
"72843980296","2713632729","688334","1980-06-20","245097000"
"72843980296","2847029134","147666","2014-09-30","661254000"
"72843980296","89س409","947400","2011-07-29","198343000"
"72843980296","67ر708","603284","2002-12-24","289858000"
"65569068854","4792056542","429605","2008-07-30","471226000"
"65569068854","4689686955","877936","1981-06-04","563487000"
"65569068854","4746593559","617848","2008-10-21","662445000"
"65569068854","71ج918","434760","1992-02-27","124000000"
"65569068854","37ی750","626971","2014-02-22","80348000"
"65569068854","58ط582","648381","2004-07-09","174357000"
"96044425699","5420185056","902520","1977-10-24","385815000"
"96044425699","9081670639","600920","2008-08-28","677803000"
"96044425699","8502303465","255173","2019-12-27","735805000"
"17424629735","1443373900","303409","2009-05-09","735096000"
"17424629735","8272186613","358292","2000-07-11","798271000"
"17424629735","43ق578","925510","2018-03-28","239380000"
"17424629735","60و130","793468","1992-06-01","124658000"
"68148762847","5321432367","211931","1972-10-10","215357000"
"70512278228","93ب930","477618","1999-07-27","205727000"
"23552750285","8697064746","471535","2010-04-24","472518000"
"23552750285","54ق693","164013","1975-08-13","150747000"
"23552750285","92س241","596178","2019-03-01","369519000"
"23552750285","66س681","324541","1993-02-04","76370000"
"42633783903","5066103395","189103","2014-12-25","268075000"
"42633783903","3771559415","907803","2019-09-29","780212000"
"42633783903","8693793704","448817","1988-08-11","269309000"
"42633783903","50ر351","723314","1974-04-26","163419000"
"42633783903","44ی380","159068","1983-01-28","388050000"
"42633783903","64ر983","950771","1993-05-16","252577000"
"95638230163","9673188329","669497","1997-09-07","670417000"
"95638230163","30ج849","654015","1984-02-16","121967000"
"95638230163","47ر651","440976","1983-06-05","361866000"
"97303293052","9990053271","604135","1975-02-18","437188000"
"97303293052","99و554","482487","1986-07-04","149274000"
"97303293052","21ج217","159773","1983-08-25","67069000"
"94207172010","9230502528","445703","2014-08-12","375308000"
"94207172010","8703262888","583976","1973-04-30","244467000"
"94207172010","13س377","708934","2001-06-09","289917000"
"94207172010","70ر231","727170","1985-02-04","323523000"
"94207172010","82ر646","831608","1981-07-04","390979000"
"66176496810","66س527","234873","1981-11-28","178768000"
"85336585660","8444267475","407470","1971-03-26","337610000"
"85336585660","8664901830","580344","1991-07-23","479246000"
"85336585660","6657747089","798214","1981-12-09","718705000"
"85336585660","97ر534","757329","2020-12-13","176900000"
"99584816839","5875962560","549777","2006-10-27","795028000"
"99584816839","77ب815","147601","1988-09-09","33753000"
"74218801674","4743226468","656748","1983-11-10","589634000"
"74218801674","7141224575","552734","1970-02-03","560086000"
"74218801674","90ج005","559905","2009-11-05","44083000"
"74218801674","90و911","702105","1983-07-31","290862000"
"74218801674","15و594","655296","2005-03-22","244223000"
"24109276864","6481086466","796881","1979-03-03","130969000"
"24109276864","4132588197","298864","2008-05-28","423555000"
"24109276864","1734343462","305561","1984-09-24","562944000"
"24109276864","56ر898","820309","2015-06-14","66085000"
"24109276864","53ج622","261458","1994-11-24","263458000"
"24109276864","26و103","682176","1980-07-11","154130000"
"11250213280","5435991424","388178","1970-10-13","108179000"
"94111224548","4605894175","733137","1977-02-08","442738000"
"94111224548","41ر880","393423","2002-12-03","364441000"
"39045407993","7248337416","341222","1982-03-09","485289000"
"85951455633","6085686533","567718","2006-03-06","597696000"
"85951455633","75ج673","170946","1992-08-08","309528000"
"85951455633","39ج462","809857","1996-06-11","341317000"
"85951455633","38ق748","639233","1979-05-03","49281000"
"20523977882","31س485","235610","2007-04-10","221649000"
"20523977882","30ب202","765634","2015-05-18","126757000"
"20523977882","14ق123","289405","2012-03-29","219277000"
"48125250589","63ب207","482555","1982-11-26","119251000"
"48125250589","14ب570","856784","2003-12-19","31444000"
"70101552969","14ط578","596487","2017-03-08","330395000"
"72709547498","8715336228","913556","1981-05-10","741509000"
"72709547498","6712319546","826364","2004-11-14","113924000"
"72709547498","3372643603","472516","1993-06-10","250920000"
"72709547498","34ب127","372485","1971-03-30","23624000"
"79517517422","69ر713","228504","1978-04-19","213915000"
"91362284525","46ج919","585156","2007-09-25","348964000"
"91362284525","92ق794","532733","1979-08-06","155485000"
"91362284525","22ب713","851537","2004-08-29","131977000"
"24002151742","6192808977","609059","1976-04-11","642057000"
"24002151742","56و406","138050","1995-03-26","266164000"
"60054115825","38ب042","632764","2003-10-29","124898000"
"60054115825","14ق474","964170","1999-05-25","279568000"
"36281234480","79ب247","912690","1997-03-02","64830000"
"36281234480","80ق659","998688","2019-08-12","287617000"
"62892661845","5512633607","589211","1974-02-04","182387000"
"62892661845","33ی542","373615","2000-10-01","103726000"
"62613208763","9931304361","124210","2020-05-27","485586000"
"62613208763","7963279496","380071","1985-09-21","119783000"
"62613208763","4074568238","306715","1978-10-22","535345000"
"62613208763","50ر078","147178","1989-02-25","89899000"
"62613208763","21س967","372431","1993-08-05","272993000"
"62613208763","41ق288","117339","1980-09-13","197311000"
"44735051129","6177494592","914136","1973-12-28","346489000"
"44735051129","1676908787","424660","2015-12-26","353822000"
"44735051129","81ی365","431028","2020-08-22","105945000"
"44735051129","81ق965","405419","2018-12-26","232418000"
"76872731534","6127577445","326538","2016-03-15","315862000"
"76872731534","6478126276","829353","2016-03-16","728387000"
"76872731534","50ق537","654566","1983-08-06","396665000"
"76872731534","38ق182","129622","2012-02-18","231369000"
"60664156428","3164346689","929597","2011-05-22","458269000"
"60664156428","79ق053","530049","1975-02-16","279516000"
"60664156428","91ق576","237753","1982-10-27","53732000"
"94378714544","2092878629","604400","2010-11-30","526149000"
"87815929705","84ق540","393951","2010-09-25","329290000"
"87815929705","20و106","242025","1990-04-24","374112000"
"78025206818","7022305786","658488","1998-04-04","753612000"
"78025206818","6055471562","232895","1989-04-28","119605000"
"78025206818","11ج000","470291","2007-10-27","104559000"
"78025206818","98ج438","464306","1975-05-18","125899000"
"78025206818","80ی381","238294","1984-06-18","382157000"
"32888735309","59ج827","314696","2020-11-23","281232000"
"32888735309","36و783","407396","1996-08-26","363945000"
"24240900746","7384202465","648418","1971-04-01","332046000"
"24240900746","74ی968","638099","1984-09-19","165402000"
"24240900746","53ج936","202626","1977-06-18","133748000"
"59331733073","3237702795","901470","1995-09-16","558023000"
"59331733073","60و626","582152","2011-09-04","174326000"
"74216767884","1129558473","297828","2008-04-04","762513000"
"74216767884","1210838351","858287","1980-07-01","383544000"
"74216767884","92س336","363055","2020-06-05","191899000"
"74216767884","65ب771","508220","2005-11-02","378762000"
"45809286132","5070063730","598009","2019-04-07","193140000"
"45809286132","54ج316","436191","1992-12-19","94547000"
"45809286132","56ب963","293769","1989-01-05","230480000"
"95939834726","31ق412","357190","1976-10-18","93917000"
"95939834726","75س200","158916","2008-01-13","325179000"
"81753631459","6202725838","954877","2003-03-27","732380000"
"81753631459","4735971492","740571","1999-12-05","606110000"
"81753631459","5547684170","835681","1970-07-17","576043000"
"97563506549","30و929","163311","2017-08-01","381671000"
"97563506549","27ط858","220350","2007-08-28","140350000"
"97563506549","15س371","697508","2004-08-03","174825000"
"50387490020","4476929052","955236","2009-02-15","588734000"
"50387490020","4744340031","185907","2004-10-20","723257000"
"96965380410","4413558875","293332","2017-12-03","254279000"
"96965380410","5440491487","911645","2010-11-26","736741000"
"96965380410","3197067455","126382","2017-05-31","230738000"
"96965380410","13و148","968041","2009-05-24","267921000"
"96965380410","30ج540","433039","1972-07-11","211167000"
"29244373480","1296350304","634923","1998-10-30","782679000"
"90064010490","4078863107","403502","1988-02-13","734455000"
"43724511519","5497389440","259117","2001-04-21","487784000"
"43724511519","76ط880","748473","2016-01-18","295934000"
"43724511519","66ط169","696023","1970-07-23","332716000"
"60036684914","9433688700","727239","1996-03-28","376882000"
"60036684914","67و557","990679","2000-11-17","395523000"
"60036684914","89ب554","543747","1974-12-09","212227000"
"60036684914","52ب172","316440","1978-12-17","340708000"
"81378816493","4093418684","388841","1978-06-20","159960000"
"85383361101","2212941489","893936","1989-02-14","555542000"
"85383361101","7144743543","570016","1972-08-17","367881000"
"85383361101","12ق682","296923","2015-05-19","62252000"
"85383361101","70ب799","561515","1977-07-22","284600000"
"53312396473","1785539234","235349","1991-06-09","524987000"
"53312396473","2569813500","165569","1996-04-29","783387000"
"80550473964","4710960187","965693","2013-02-27","462516000"
"80550473964","5971232922","550920","1972-12-17","387846000"
"80550473964","76ج615","574639","1987-10-15","197873000"
"80550473964","37ج846","891955","1986-01-16","117112000"
"80550473964","57س099","155635","1973-04-04","388483000"
"54108145379","2495342285","419856","1991-07-06","184972000"
"54108145379","66ی967","943208","1975-05-17","132136000"
"54108145379","31س448","656380","2010-06-27","366315000"
"54108145379","95ی034","291853","1989-12-08","94258000"
"81060051852","2414614126","587260","1994-12-29","130470000"
"81060051852","65ط232","985751","2003-02-27","29149000"
"80642505863","4638550636","612103","2000-06-15","236816000"
"80642505863","6233345077","157514","2009-05-14","635966000"
"80642505863","33و264","764230","1970-03-05","130978000"
"80642505863","88ج505","803159","2001-07-28","390427000"
"80642505863","53س781","959259","1971-01-11","94707000"
"48831120947","8250016953","982454","2003-10-29","292224000"
"48831120947","7985157525","150783","1979-10-23","338199000"
"48831120947","6298226279","645628","1988-04-23","742063000"
"11818275425","6074013328","762420","2006-02-28","414196000"
"11818275425","98ر361","167224","1974-01-17","189102000"
"11818275425","19س648","202863","1997-12-07","188294000"
"11818275425","68ر283","512106","2018-01-28","39243000"
"49410168859","8425019704","578791","1988-05-26","318899000"
"49410168859","37و618","467909","2004-07-20","391639000"
"49410168859","82ط715","405303","2010-05-09","212165000"
"27824052411","8747918372","738671","1973-03-17","749305000"
"27824052411","3791975874","324179","2010-11-21","244994000"
"28440513480","8796649547","505002","1985-05-22","540240000"
"28440513480","3108403183","890740","2018-06-03","721624000"
"28440513480","99و248","668950","1982-04-19","234630000"
"67008587468","3399223997","471068","2010-06-09","482964000"
"67008587468","6770562660","671310","2008-04-09","730011000"
"67008587468","74س412","713242","1998-06-04","193711000"
"32653982710","91س478","967982","2001-05-07","194758000"
"32653982710","67ر680","674896","1990-02-21","269778000"
"32653982710","82س258","111734","1985-04-01","102911000"
"89821490518","3190016905","985836","2017-08-24","587915000"
"89821490518","3648652438","250771","1984-04-01","115259000"
"89821490518","54و292","898430","1985-10-01","278820000"
"89821490518","18ر822","757406","1994-03-19","325588000"
"89821490518","78س141","485083","1985-11-18","112223000"
"65216552378","8376742631","878765","1992-05-09","514001000"
"11450965809","4036928792","900292","1979-04-13","211019000"
"11450965809","4581644177","959753","2016-03-20","753166000"
"11450965809","28ی243","726380","1997-11-29","347973000"
"11450965809","51ر263","833460","1977-05-02","139498000"
"11141969320","6108519292","237359","1992-04-13","190053000"
"11141969320","49ط834","881624","1990-01-06","362919000"
"11141969320","35و042","250902","2010-06-26","178916000"
"11141969320","44ق026","775787","2010-12-28","70431000"
"74089439420","8496418419","803508","1978-11-11","219810000"
"74089439420","8643970419","634421","1986-12-13","759262000"
"74089439420","6493001999","927261","1999-11-03","169379000"
"74089439420","50ج171","158861","2017-05-30","196695000"
"74089439420","23و281","837917","1989-12-30","76622000"
"56696529156","1890078826","673293","2003-12-18","355144000"
"56696529156","79ج589","217630","2019-08-31","332634000"
"56696529156","89س366","322040","2001-01-14","342465000"
"20449450381","4765927971","140671","1998-10-25","245233000"
"20449450381","21ج832","184623","1977-04-06","396294000"
"52326576905","7197341307","228036","2009-12-02","425842000"
"60427927733","1091312903","254455","2010-01-30","288892000"
"60427927733","9281858600","250681","2019-12-21","327591000"
"60427927733","22ب385","235823","2014-08-01","105681000"
"60427927733","25ج296","755847","1976-01-05","154921000"
"60427927733","29ق356","420301","1980-02-04","398260000"
"86160776516","94ر392","218076","2000-09-19","149381000"
"39024400878","3277041578","306834","2014-09-11","104247000"
"54728999813","6165134198","504284","1980-04-09","185086000"
"54728999813","43ر994","616677","1984-07-22","102451000"
"59825833961","1839572600","804366","2013-06-06","511750000"
"59825833961","6076627782","275668","2002-07-09","437655000"
"59825833961","7124493152","225934","2000-05-11","440636000"
"59825833961","58و776","894752","1987-10-07","358675000"
"73963528709","5345835301","954493","1972-05-01","572842000"
"73963528709","4489738255","165117","1973-12-09","637244000"
"73963528709","11ب515","720202","2001-12-22","143581000"
"73963528709","75و837","676476","2011-11-24","323989000"
"73963528709","34ر537","217913","1982-05-27","137155000"
"48995427724","8168693264","206443","2005-04-18","464035000"
"48995427724","2210712376","277835","2003-02-06","315046000"
"48995427724","75ی260","337477","1978-10-17","40560000"
"48995427724","39ط710","955150","1997-07-24","70182000"
"27931536305","7768010609","798381","2011-03-13","709334000"
"27931536305","8821372517","750437","1992-06-13","759254000"
"27931536305","6522286514","260682","2018-10-29","470518000"
"27931536305","86ق694","264859","2019-01-22","170253000"
"27931536305","48ج148","264445","1988-07-31","141300000"
"27931536305","75ق269","803780","1999-10-25","326910000"
"86527979924","7424060123","482238","2015-11-21","719527000"
"86527979924","8330767107","165301","1979-06-08","585368000"
"86527979924","6148730627","926453","2018-10-20","203501000"
"86527979924","65ر357","663322","1986-01-17","156827000"
"26769546774","9412632090","502419","1990-12-29","265405000"
"26769546774","4795784499","127602","2007-08-26","556624000"
"26769546774","9645108485","882583","1993-05-25","379836000"
"26769546774","70س995","713310","2018-03-31","95175000"
"78771371198","4184616998","548169","2013-03-27","364436000"
"78771371198","17ج587","581501","1979-06-01","322661000"
"78771371198","30ی861","308099","1970-03-10","81287000"
"78771371198","82ی998","713375","2002-12-07","42951000"
"17287835106","5993265494","596791","1984-11-28","465477000"
"17287835106","4311567705","213072","2012-11-20","194973000"
"17287835106","29و419","660786","1994-08-14","182905000"
"17287835106","59ج496","109718","1993-06-10","347498000"
"47858853777","3372276804","494628","1990-12-24","581079000"
"47858853777","6974062758","855839","1984-05-08","661286000"
"47858853777","20ی675","572102","2010-12-18","26346000"
"47858853777","77و686","335956","2013-04-22","121342000"
"47858853777","46و605","196184","1991-04-22","106544000"
"10453397151","2773033347","669887","2018-10-19","573102000"
"10453397151","5394971863","907886","1985-05-19","789616000"
"10453397151","4069971842","714882","2008-06-19","695748000"
"10453397151","59ق548","879712","2009-03-10","326142000"
"61413183444","7283360921","954809","1999-11-04","697973000"
"61413183444","34ب428","140657","1988-10-09","352316000"
"61413183444","64س354","996527","2014-02-07","255436000"
"35544604771","5903554979","271484","1999-04-09","720218000"
"35544604771","7539370747","202088","1998-12-24","252296000"
"35544604771","29ط504","630847","2010-05-19","251612000"
"35544604771","78ق196","993058","1992-05-07","154927000"
"53311751503","4214723887","752121","2012-01-02","167410000"
"53311751503","5059428637","402103","2006-10-01","756303000"
"53311751503","8423776618","813515","1992-09-26","356589000"
"44997192021","40ی425","192053","1996-03-01","296674000"
"44997192021","20ج045","968120","2008-07-29","277032000"
"34429979486","2609963168","202418","2006-05-19","436892000"
"34429979486","66س040","882285","2015-11-04","363995000"
"34429979486","37و365","163917","2000-04-10","74002000"
"34429979486","96ج715","743040","2013-04-23","267278000"
"14111830280","2048748813","768539","1993-11-12","575593000"
"14111830280","57ط697","507460","1994-03-23","234842000"
"14111830280","77ب539","947416","2000-11-29","149441000"
"29417111795","7436781040","300771","2004-07-16","339584000"
"29417111795","4561735012","102652","1974-09-04","328677000"
"29417111795","1173368574","621415","1989-01-27","399765000"
"29417111795","73ر505","742694","1980-11-01","45181000"
"29417111795","80ط948","726498","1994-01-08","341321000"
"71780423450","5631375262","717455","2016-08-31","515953000"
"71780423450","6268375354","780872","1971-08-02","752878000"
"71780423450","6609270602","661949","2004-01-03","141235000"
