"from","to","call_id","date","duration"
"09609554844","09631433352","663133","2015-09-27T03:24:50","12:34"
"09610868920","09815242868","119020","2010-09-07T04:01:15","18:21"
"09817262570","09635027232","818985","1993-11-12T15:48:12","12:23"
"09273088691","09158033620","283568","1988-06-02T18:10:35","02:53"
"09841926063","09849526430","976847","2008-04-19T01:02:03","07:52"
"09596221642","09772548828","699883","1990-03-13T18:57:28","08:43"
"09369736532","09667515610","316441","1988-09-07T16:12:52","19:42"
"09969535949","09640153651","857429","1971-07-17T19:01:00","16:55"
"09660520281","09524980379","505299","1996-12-29T12:31:05","13:15"
"09249981581","09374913934","522112","1990-04-13T16:33:08","00:15"
"09951867348","09885813115","331320","1971-02-07T07:16:44","11:36"
"09227148731","09689122270","406585","1978-06-20T09:26:42","18:00"
"09481424325","09690669620","709813","1988-09-25T08:30:58","23:34"
"09510679207","09611106506","354929","2007-11-20T03:02:06","00:42"
"09429396550","09828014275","372392","2004-05-08T18:25:56","07:27"
"09366574881","09944499667","817471","1978-02-09T15:36:45","19:51"
"09179762190","09806774914","469485","1970-12-23T21:43:16","11:46"
"09758731970","09407944125","177883","1978-04-17T06:16:01","05:37"
"09794994679","09551537167","161505","1985-06-24T17:39:13","10:23"
"09437248602","09346702355","684082","1994-02-10T22:12:11","15:58"
"09207626736","09141809922","128132","2011-07-12T06:08:25","05:14"
"09991003977","09574223708","987091","2013-07-27T21:29:04","11:31"
"09251298823","09667207056","862403","2019-08-14T09:27:04","15:57"
"09403315216","09178264205","884386","1996-09-04T16:33:21","02:57"
"09212718839","09512380200","747805","1974-06-18T13:01:45","06:45"
"09642465429","09481976988","854543","1973-04-26T06:40:55","09:03"
"09103943471","09768073759","424023","1992-01-24T06:51:49","21:01"
"09157019342","09627898710","236831","1993-02-27T23:00:48","23:18"
"09907749193","09398650051","129930","1974-05-24T14:49:14","23:13"
"09435156777","09607887810","897308","1974-02-08T03:10:35","17:09"
"09639979747","09550964977","221040","2008-10-21T02:20:55","01:29"
"09566968707","09106682095","873277","1999-08-26T16:02:06","02:21"
"09192547794","09602041478","223288","1987-04-17T07:40:33","18:14"
"09462745033","09508990510","516805","1983-03-29T01:08:57","19:29"
"09210377929","09300664372","794631","1990-06-29T23:18:46","02:46"
"09741763669","09686636706","712451","1975-11-24T17:39:50","16:19"
"09578425426","09179594640","127129","2009-06-22T09:22:54","06:23"
"09588382801","09123729167","399610","1996-07-07T04:13:25","21:55"
"09630771810","09641244381","454032","1976-11-05T20:50:17","01:41"
"09190743895","09853668528","263501","1986-07-09T20:32:41","07:51"
"09835348683","09985717207","395253","2019-12-10T07:26:02","02:51"
"09555375815","09770602325","558784","2016-12-20T06:37:10","06:48"
"09461408050","09918808496","615023","1971-11-16T00:06:10","18:28"
"09760287945","09744968584","661033","2003-07-27T07:26:27","02:54"
"09159444889","09623829427","425160","1993-10-24T14:27:40","19:22"
"09133643900","09572071847","663095","2014-10-21T21:17:34","15:02"
"09220959896","09109924630","809761","2000-02-26T16:05:13","23:22"
"09861559069","09543850927","901171","1984-08-07T02:46:50","00:47"
"09355443177","09536737768","724233","2011-07-22T06:56:52","13:51"
"09863976439","09404617248","127231","1985-10-24T09:57:56","00:34"
"09897518953","09605298398","501242","2002-03-21T02:48:58","02:44"
"09156906747","09596792125","789027","2015-03-09T08:47:19","07:32"
"09455084920","09242921697","702180","1992-02-21T09:08:10","13:28"
"09274359968","09730249807","693320","1989-03-06T06:00:26","01:18"
"09147220031","09416848882","291078","2013-08-26T18:52:30","19:26"
"09296189860","09674202283","479418","1993-12-22T21:45:11","02:42"
"09412943230","09204012251","128141","2017-06-15T05:27:34","07:02"
"09495023218","09364690270","434750","1983-02-14T07:19:42","15:24"
"09481976988","09711026768","533447","1975-09-28T08:18:32","07:34"
"09147510441","09916634392","293602","2012-09-13T20:05:33","10:52"
"09774623450","09141510554","686426","1994-08-24T02:59:14","06:25"
"09969459633","09155643765","223042","1996-05-23T17:31:57","05:01"
"09603309615","09593738888","201433","2004-05-28T13:15:21","01:07"
"09769272637","09944251231","947750","1979-01-12T03:32:33","11:35"
"09385087426","09105123075","894658","2010-02-06T11:12:05","00:21"
"09147459418","09256632283","725208","1974-11-23T11:22:14","00:51"
"09636900675","09606105671","202468","2009-05-22T17:07:50","12:38"
"09186331122","09231526444","401232","1988-02-06T07:44:22","14:15"
"09203377824","09831484295","567528","1998-02-08T22:19:24","11:00"
"09995634804","09647754074","168491","1977-01-14T08:16:38","01:38"
"09161510343","09243020859","103758","1973-01-21T16:46:43","09:33"
"09484545065","09939034866","593117","2009-11-24T11:07:24","02:00"
"09143751726","09734044591","390936","2020-10-30T22:23:46","06:21"
"09299580369","09311048804","129239","2019-12-29T17:32:54","03:03"
"09213599544","09367817466","392708","1980-07-08T18:06:54","17:21"
"09659382989","09828246269","943722","1980-07-29T00:56:29","00:06"
"09240426715","09744460351","185408","1990-06-09T18:27:15","13:13"
"09435393785","09731616271","624321","2016-08-19T23:37:35","19:27"
"09736050345","09360046032","727125","1971-09-24T05:08:27","06:03"
"09544755564","09556557625","674204","2007-03-27T03:31:41","09:40"
"09768595453","09553389119","522926","1988-11-28T19:51:11","12:53"
"09626655709","09488600452","267617","2005-12-02T23:59:31","12:40"
"09821318831","09637131403","819282","1979-12-06T01:44:53","13:49"
"09887740938","09952534897","131690","1991-04-07T05:02:53","14:05"
"09706471650","09330765713","424453","2003-02-22T19:30:00","19:51"
"09360333487","09166295813","824807","2005-05-08T05:49:38","06:37"
"09633842864","09332956330","229595","1978-12-02T13:20:50","05:17"
"09929244126","09793710722","306716","2007-11-15T16:19:04","10:26"
"09804969609","09545889866","163767","1983-07-27T11:41:54","07:10"
"09144356750","09132540612","628882","1988-06-24T16:54:56","13:40"
"09258375451","09234928042","977490","1991-02-12T20:00:54","18:37"
"09835675300","09620415687","927346","1999-12-23T06:57:35","08:40"
"09872417799","09736499629","964653","1980-10-29T18:22:21","18:05"
"09366475170","09822033825","362366","1988-06-26T19:55:59","09:53"
"09144855320","09590380015","773313","1998-09-22T10:27:43","09:01"
"09192013775","09411595321","277771","1986-03-29T10:33:04","11:38"
"09249448054","09186668179","308931","1980-02-16T21:50:25","19:52"
"09367271807","09619075236","228051","1989-08-22T15:08:03","12:57"
"09220959896","09372986120","858934","2020-03-29T03:30:27","01:30"
"09281550720","09874995409","944250","1989-11-06T04:30:52","05:44"
"09502071283","09982320587","113877","1971-03-27T18:17:58","20:40"
"09352058775","09826285499","174522","2016-10-20T21:21:28","17:48"
"09872156233","09762441634","554956","2010-12-25T20:13:32","13:49"
"09798740078","09286185807","473507","1998-04-17T20:02:52","22:13"
"09538890328","09741696643","286271","1989-09-16T17:21:44","12:59"
"09333056138","09714209092","217601","2010-11-14T08:47:16","09:10"
"09483034075","09252427080","431651","1972-05-14T01:50:25","03:03"
"09780797417","09924095323","644056","1973-10-29T00:17:54","12:44"
"09614473147","09162819975","445868","2019-03-11T00:26:27","01:38"
"09854454075","09817202364","557108","1988-02-14T23:06:29","05:35"
"09988333034","09436438339","933377","1992-09-16T10:02:54","20:36"
"09176556902","09669613053","945216","1978-12-05T20:27:06","06:42"
"09429715263","09973169438","405486","1998-11-17T08:08:14","07:07"
"09640684528","09929339083","369521","2016-06-30T16:49:53","00:10"
"09724705201","09663943811","849384","1972-02-16T10:00:19","02:46"
"09609541854","09212188070","102875","1970-12-19T12:20:19","00:36"
"09706384125","09117032985","593591","2012-02-21T05:30:45","05:54"
"09624726190","09139925888","521527","2019-12-24T13:54:51","03:24"
"09852050046","09220075472","313439","1980-12-25T17:46:54","19:10"
"09771837182","09424423744","574539","1994-10-28T08:07:37","12:33"
"09903558618","09256569764","455458","2019-11-17T12:59:55","17:20"
"09429777894","09114081080","478859","1984-11-19T10:22:34","04:08"
"09651777491","09876564750","924797","1971-04-01T18:31:52","07:49"
"09169845217","09278839507","777193","1999-05-07T04:33:28","10:19"
"09269968882","09686987366","572406","2011-05-17T23:25:01","14:06"
"09681201518","09616622514","410353","2011-11-06T15:22:37","21:07"
"09315227976","09912268584","957550","1991-02-16T10:51:23","18:55"
"09534542046","09668950534","277263","1990-05-15T21:03:21","12:39"
"09179379480","09648911714","717275","1975-11-13T20:11:59","01:19"
"09672698896","09600638035","841168","2003-04-29T07:54:04","06:26"
"09476641975","09577600240","495180","1981-02-18T09:21:33","20:30"
"09759382814","09965408601","911114","2012-03-03T15:20:52","07:43"
"09996021571","09163464516","801431","1998-08-02T23:29:25","02:38"
"09714520380","09739466861","317935","2012-10-31T17:44:02","02:50"
"09330310321","09194370418","528838","2018-09-21T05:10:24","14:25"
"09688889795","09455889920","928293","1999-10-24T17:10:04","14:19"
"09169040832","09512942452","829410","1998-01-02T21:47:32","08:31"
"09506235052","09218210246","615328","2013-05-13T03:10:32","21:16"
"09367684349","09897841195","150050","1977-09-15T06:45:10","15:27"
"09426008963","09417897368","398022","1979-09-03T10:10:56","23:21"
"09987574256","09216568838","189603","1994-12-01T21:07:10","02:54"
"09418127285","09301933956","130875","1988-10-14T02:42:36","02:47"
"09400369319","09940854489","573847","2018-08-26T12:22:16","17:19"
"09537366407","09517959560","992771","1977-03-30T11:18:20","08:26"
"09996489187","09214031327","744783","1995-06-09T04:32:07","12:30"
"09689692682","09551911105","483023","1993-02-15T13:06:54","08:15"
"09408197482","09952696719","343880","1993-05-23T17:32:39","16:48"
"09901081439","09523693390","278084","1990-03-06T16:34:46","05:52"
"09566968707","09800356701","235712","1984-05-12T07:51:15","10:58"
"09876579910","09644600412","171643","1992-06-04T09:11:21","12:12"
"09616710850","09405232315","887990","1983-04-20T06:58:11","14:28"
"09705315496","09119487829","947396","1987-08-20T05:14:33","12:15"
"09364200389","09296189860","835151","1997-06-24T17:24:11","05:56"
"09340964273","09313746186","381786","1979-08-19T22:33:10","03:13"
"09898597271","09280361631","445690","2019-06-21T20:24:54","23:50"
"09611109161","09648676814","702832","2019-11-21T05:24:06","09:12"
"09799779144","09259496602","543906","1973-01-26T20:31:19","03:54"
"09477174587","09552786337","410863","2000-06-22T23:37:40","17:01"
"09299769115","09912724287","923918","1985-07-14T02:37:43","16:37"
"09133587875","09804868249","754671","1975-07-12T03:37:03","02:19"
"09724052537","09313538581","896961","2005-05-10T20:54:33","06:20"
"09926143660","09568598207","225319","2019-01-01T11:16:44","15:49"
"09654749280","09581222071","299513","2017-03-01T06:35:38","08:53"
"09631734931","09188011553","861628","2001-04-15T09:04:35","03:54"
"09734848357","09710087277","915036","1999-02-13T00:14:39","22:52"
"09636939828","09252997352","306207","1983-09-16T08:44:50","13:34"
"09495832556","09958956577","505337","2017-01-24T16:39:42","02:55"
"09363864076","09849609962","153743","2014-11-10T07:36:59","13:05"
"09417853087","09139930922","891539","2018-08-06T05:49:29","17:03"
"09490379602","09515598868","856956","1993-06-15T03:20:53","16:26"
"09722647142","09780174421","775000","2001-08-13T08:44:00","06:44"
"09642851375","09320243187","304107","1991-02-13T05:59:45","03:05"
"09467451236","09668404748","775659","1985-08-17T13:08:47","21:35"
"09797759002","09565204617","278284","2016-04-08T16:32:07","06:26"
"09383325925","09632718476","124235","2006-11-28T09:02:21","05:07"
"09550430618","09605021136","186531","2003-10-28T21:17:38","05:34"
"09634416501","09584099815","490041","1979-09-17T08:50:03","16:38"
"09798285529","09340225237","855711","1984-11-29T08:37:20","19:11"
"09164838761","09834622648","659986","1977-04-21T12:15:15","23:39"
"09291686139","09129855210","654300","2009-12-02T11:08:39","13:30"
"09562691928","09556828345","886822","2020-09-22T10:17:00","00:39"
"09467915722","09296079143","285851","2009-12-03T23:29:04","20:26"
"09180212630","09332716303","116906","1978-02-19T04:39:46","19:19"
"09203477422","09224573413","831762","1986-03-18T16:43:36","14:44"
"09489343978","09284349390","765719","1987-04-22T08:51:30","07:32"
"09651907648","09142488484","300456","2001-09-12T14:42:12","22:19"
"09960673126","09475011456","809613","1976-12-01T04:13:24","11:37"
"09624209810","09342503223","880577","1973-01-30T19:47:22","15:16"
"09263696123","09880319567","483444","1976-01-15T22:10:11","09:00"
"09868914010","09173924939","435564","1993-05-12T20:28:11","23:33"
"09489194486","09134415615","785561","2017-03-31T01:58:29","21:30"
"09991026689","09157015491","688292","1983-12-12T04:03:27","14:20"
"09649573426","09869906674","627271","2010-10-02T05:15:15","00:41"
"09708913431","09778812982","748752","2002-09-06T22:41:21","21:33"
"09685532562","09854353669","300905","1972-07-07T03:40:09","22:10"
"09376661984","09380658703","751158","1991-06-24T04:33:28","00:12"
"09967985140","09657235158","732058","1974-08-04T15:38:20","22:01"
"09176165255","09641736550","508147","1973-02-25T05:07:50","21:18"
"09421489553","09104121155","303302","1999-04-06T13:43:20","23:07"
"09890680768","09900996455","390361","2009-10-20T15:59:02","07:57"
"09509168941","09633284291","666700","1996-10-18T11:56:44","04:58"
"09325233781","09583733916","481792","1977-12-02T19:59:26","01:15"
"09162142024","09379047548","235395","1972-11-29T13:11:27","02:48"
"09335261183","09617492898","308717","1984-10-06T06:01:07","16:12"
"09614297598","09589096342","153263","1991-01-16T18:10:51","06:01"
"09736259909","09146079419","285081","2006-03-21T14:25:53","04:47"
"09249681062","09661640408","381048","2015-09-06T22:20:09","20:52"
"09187608469","09992078151","270369","2010-06-28T07:48:37","20:10"
"09698385694","09346477245","939468","1974-06-06T13:07:11","23:12"
"09475561905","09207851638","646679","1998-04-24T06:35:46","06:51"
"09908840108","09257055320","266335","1973-12-27T02:43:31","00:20"
"09429439134","09613929755","662971","1973-05-19T12:21:43","13:18"
"09434401102","09920798883","333187","1994-12-14T10:13:10","19:30"
"09191743479","09595506287","821298","1981-03-11T11:53:48","03:10"
"09634287688","09620330903","230110","2008-05-13T04:43:06","17:55"
"09130323173","09688681662","483515","2004-02-17T01:33:13","20:11"
"09394407219","09495805682","756522","1998-10-17T02:34:52","06:04"
"09515598868","09172735738","388179","1992-07-15T17:15:20","16:28"
"09233874041","09967721662","105766","1985-04-03T13:54:56","21:57"
"09982850135","09623869892","699914","2016-06-06T01:45:41","06:48"
"09715042081","09492758258","315198","1991-10-25T00:13:35","02:24"
"09894486170","09360177088","599970","2000-12-20T14:18:00","12:41"
"09816691896","09159980174","385146","2008-10-11T09:55:36","04:22"
"09463852556","09547041547","786718","1995-03-02T10:48:22","02:39"
"09769162700","09120604282","434588","2014-09-02T12:33:50","23:29"
"09904685335","09654140308","649573","1970-05-15T02:52:05","20:12"
"09136959378","09540701116","100186","2013-09-25T02:48:05","06:22"
"09821346849","09621790195","210872","2003-07-23T03:06:48","09:11"
"09317135192","09895009343","917984","2007-06-02T17:52:19","02:09"
"09484636985","09927111012","331448","2014-06-22T21:20:30","14:33"
"09823229399","09648679476","958379","2000-05-08T07:52:59","12:35"
"09656121826","09759260276","467560","1994-08-28T21:10:10","16:17"
"09641823203","09667727293","628624","1970-10-13T16:34:50","09:34"
"09827088496","09752441462","810493","1994-02-02T15:09:34","16:13"
"09716070207","09504376663","546834","1998-06-26T17:13:47","21:37"
"09913956615","09593274267","246175","1999-06-05T02:51:11","07:10"
"09178264205","09512993658","228531","2002-12-05T02:21:21","14:00"
"09960917448","09565286486","107931","2004-10-16T07:33:14","15:17"
"09772891733","09579656736","519564","2019-09-15T12:55:24","12:07"
"09886480800","09136843055","354474","1976-08-17T18:28:43","11:55"
"09318726083","09586136844","591800","1983-03-07T21:40:40","07:22"
"09858575725","09176254971","303593","1979-01-31T03:26:35","06:47"
"09138120267","09160971992","204053","1982-05-02T00:42:27","20:05"
"09362909493","09596792125","635375","2013-08-27T22:17:49","11:25"
"09288575623","09449828965","982404","1982-09-03T23:56:51","15:38"
"09159969615","09496485008","202896","1980-06-29T10:20:33","04:31"
"09935916637","09341413815","509721","2011-11-24T02:42:49","18:17"
"09286284243","09249981581","878351","2017-04-03T06:57:05","20:19"
"09448550771","09699822801","206773","2017-08-20T07:06:23","08:30"
"09586562612","09614925661","281583","1981-11-10T01:52:21","04:09"
"09186492049","09795108290","231142","1993-03-30T07:15:12","02:02"
"09875659489","09526204449","999221","2005-07-23T22:21:15","16:33"
"09969535949","09247603003","614665","1984-10-20T05:32:58","05:44"
"09140585140","09748710405","539691","1984-02-15T02:05:43","21:45"
"09640151181","09800185984","494014","2013-07-05T01:36:00","04:05"
"09192311169","09890118776","711869","1983-02-10T02:58:23","00:53"
"09463616601","09902492504","833604","1993-05-13T18:06:18","23:12"
"09968021301","09207685464","844758","2004-07-08T13:50:11","12:11"
"09928394521","09711558552","386953","1990-06-05T19:08:18","07:38"
"09567747773","09866470292","287057","2009-12-17T03:47:22","16:44"
"09863372055","09896057678","674759","2015-02-06T21:52:27","19:25"
"09230387010","09954557068","547751","2017-09-23T05:40:36","08:54"
"09469361994","09485592996","615700","1973-02-10T21:16:17","11:22"
"09805605318","09389371926","864732","1977-06-23T10:47:23","13:57"
"09361936191","09921811047","178560","1982-02-16T06:11:31","02:39"
"09206018725","09210553061","986396","1970-03-13T21:46:18","07:49"
"09948254581","09230490050","337998","1984-11-15T10:10:08","13:43"
"09673786851","09498469995","309851","1988-06-15T05:27:14","03:26"
"09630771810","09724076235","179551","1982-06-16T22:53:22","10:15"
"09664606383","09947280103","131553","1976-09-09T06:43:05","07:02"
"09249681062","09101329861","518190","2009-01-26T20:38:01","14:56"
"09577122796","09902112950","161979","2010-08-15T20:45:01","05:14"
"09822576878","09926851847","228696","1987-01-03T05:53:38","03:11"
"09188959781","09331896242","115724","1988-10-01T06:53:00","12:01"
"09137726022","09223973218","910907","2012-06-21T21:15:08","04:09"
"09910249289","09549380687","577901","2002-09-11T00:54:30","22:36"
"09473112224","09814988798","568409","2008-04-09T20:06:28","21:50"
"09336017770","09769520649","493473","1996-06-25T14:12:09","02:04"
"09661314204","09235017423","561494","1993-09-05T13:31:33","15:56"
"09229542321","09254290897","930337","2016-10-19T06:40:46","14:02"
"09484769390","09256632283","300302","1986-04-01T07:30:16","04:36"
"09131700843","09143873362","986110","1987-09-18T21:59:00","01:50"
"09709272276","09367019262","370792","2017-12-08T06:40:00","13:28"
"09808367679","09105713099","210959","1986-09-08T18:27:05","00:20"
"09409713256","09565674832","826226","2010-04-22T18:39:20","16:12"
"09986286649","09814038422","635329","1972-07-14T21:45:49","08:20"
"09304950470","09828010556","828077","1982-09-03T18:07:36","05:08"
"09723713584","09115946948","653013","2003-05-10T17:56:47","09:07"
"09113558578","09900567123","980861","2015-07-10T09:12:00","13:08"
"09220959896","09708924006","441543","1998-08-04T11:16:30","07:25"
"09843560245","09533318515","123887","2005-11-27T11:22:14","16:31"
"09325773764","09211623941","261913","2009-04-28T15:50:58","23:01"
"09516045075","09466102806","143326","1987-06-02T18:37:01","13:12"
"09819206161","09913956615","854329","2012-07-03T13:39:45","09:09"
"09149527401","09561853460","861215","1995-04-18T17:09:45","01:33"
"09603680671","09473112224","675398","2001-02-02T07:13:29","02:49"
"09314416567","09256362644","340688","2014-03-17T15:46:49","15:19"
"09422885980","09808870333","579337","2007-07-31T02:15:11","06:07"
"09273423449","09564258761","827407","1982-12-02T04:44:12","08:10"
"09585514221","09482272996","686672","2000-06-08T10:57:24","22:39"
"09476880501","09578385113","339645","2014-09-17T21:33:42","02:28"
"09137955247","09408503815","170511","1997-12-08T06:49:10","21:04"
"09914349180","09254830669","212389","1998-12-09T16:36:54","22:14"
"09151863627","09146824787","355351","1998-01-10T03:36:27","02:02"
"09843828802","09298712429","339327","1983-09-18T01:25:31","05:44"
"09669039164","09913964358","891701","1988-02-24T16:05:40","23:27"
"09683839589","09411112695","513792","1974-04-07T22:02:04","23:51"
"09248796191","09886480800","994640","1993-05-07T07:44:17","16:19"
"09281980827","09631271943","781364","1988-09-24T19:34:30","10:39"
"09879587862","09963148825","964115","1994-08-03T22:59:25","02:01"
"09822277963","09166867816","760397","2008-01-22T21:40:10","02:04"
"09868982780","09883415822","818474","1970-12-02T06:27:39","19:16"
"09787786667","09386436964","839230","2012-11-08T08:26:15","14:59"
"09559553372","09693409333","124621","2007-06-14T23:38:46","08:13"
"09386892838","09792727168","332321","1989-03-23T03:55:27","01:28"
"09425402320","09489525156","654561","1992-12-12T14:37:09","16:34"
"09228613911","09647624981","500059","1982-06-19T03:47:28","01:18"
"09289975481","09369398096","760393","1978-08-14T20:24:51","18:17"
"09370729396","09776151150","272222","2019-04-17T18:52:51","09:32"
"09139355093","09920550392","914614","1997-08-08T17:02:56","21:09"
"09464173678","09662267561","140390","1985-05-27T08:38:51","01:25"
"09830388581","09307298658","597726","1979-02-09T15:46:46","21:53"
"09707270258","09229816421","296540","2016-07-14T03:16:39","05:20"
"09826509483","09482840669","690879","1981-07-31T04:12:12","21:42"
"09563062035","09982729296","248523","2000-01-03T07:00:57","08:01"
"09463404574","09406728678","736444","1995-03-14T02:31:26","01:34"
"09548718275","09874995409","529852","1971-04-26T14:03:44","06:31"
"09432881074","09407167013","144262","1982-06-12T04:47:17","13:53"
"09354810918","09156698228","357110","1979-02-06T05:52:20","04:32"
"09484362059","09267920694","776595","2017-06-22T09:18:04","02:37"
"09348878127","09643924759","978406","1982-12-22T05:30:05","02:14"
"09955407352","09453231783","635195","2020-11-24T15:44:26","06:46"
"09922766590","09873973277","597443","2009-02-15T17:32:29","07:10"
"09791660200","09748665218","762837","2019-01-30T16:17:54","11:23"
"09299769115","09684737333","649992","2000-03-08T04:00:03","16:10"
"09207685464","09308855488","612612","1974-11-30T18:21:35","05:00"
"09792616102","09337043797","211489","2019-12-18T03:19:36","05:03"
"09880185731","09269327463","963780","2017-01-15T00:35:02","16:17"
"09781370131","09232300341","795317","1997-07-09T07:04:27","04:05"
"09957766337","09478554523","107681","2001-08-23T11:34:39","06:36"
"09555418346","09129766553","821478","1995-09-15T03:12:15","09:49"
"09886618476","09558515492","600532","2010-10-10T02:48:04","14:02"
"09214772406","09168829890","148678","1980-04-21T03:59:55","15:31"
"09652431182","09249448054","209491","1993-06-26T11:28:39","10:21"
"09561476777","09109924630","552345","2009-04-04T00:20:06","22:52"
"09730103780","09397680188","617789","1975-01-06T12:36:52","16:25"
"09602110013","09396264788","741854","2016-03-10T01:32:33","19:06"
"09705063609","09780484393","819393","1990-06-02T12:51:29","14:27"
"09596872111","09691947590","838794","1971-11-17T06:09:29","04:52"
"09165441679","09852625234","886623","1998-03-07T19:11:50","01:25"
"09995504209","09848972322","837304","1996-02-08T19:39:56","00:35"
"09779814820","09744329405","268807","2006-08-12T19:31:04","04:04"
"09807442689","09837948623","636958","2003-06-24T13:41:15","10:31"
"09729345722","09239004677","118537","2015-04-19T17:58:08","17:19"
"09970446690","09480641231","123123","2004-01-24T00:11:26","17:03"
"09303799503","09341629862","603701","2019-09-29T20:17:58","11:47"
"09989889660","09488645317","188567","2014-12-27T07:42:03","00:41"
"09904074668","09738352987","379445","1999-10-29T22:59:17","07:58"
"09571378808","09556541791","785037","2016-12-15T11:11:10","22:54"
"09757092944","09543678726","172764","2000-07-08T11:43:59","21:59"
"09418555300","09454055139","931672","1986-04-02T03:38:22","16:01"
"09265649079","09644634857","720336","1987-11-21T05:58:25","04:54"
"09124810973","09913993402","622100","1991-08-11T21:32:17","02:25"
"09644967302","09838893245","268859","2018-09-27T19:34:53","00:10"
"09348688937","09114819917","583204","2007-01-16T03:27:27","19:54"
"09137210534","09618474012","846524","1975-10-06T18:51:00","14:10"
"09748139173","09212382331","183178","2004-05-05T08:07:17","01:44"
"09126205575","09979249480","774779","2006-06-02T21:10:06","16:38"
"09493171393","09282530090","205880","1982-08-03T23:05:02","20:27"
"09117032985","09330793010","625727","1999-09-03T05:39:34","09:55"
"09374536091","09817916599","514920","2005-04-17T22:34:30","21:31"
"09160128497","09132166328","634899","2011-12-02T16:32:46","20:52"
"09983614005","09243786924","873211","1976-09-28T20:35:32","09:26"
"09567550701","09843313810","380167","2008-01-04T12:01:56","16:44"
"09271930639","09578038625","167796","1974-09-16T18:31:45","20:44"
"09753876887","09606779843","401115","2001-11-02T03:34:46","02:16"
"09733810478","09335652032","986484","1986-07-28T15:33:56","01:19"
"09636248685","09123455404","610321","2009-02-14T10:21:13","06:16"
"09539547985","09625457985","677097","1991-03-10T10:09:09","13:07"
"09144677649","09991754575","156907","1991-07-02T01:32:35","00:08"
"09233491450","09889952976","509830","1983-10-31T16:02:12","06:04"
"09347903594","09304950470","989756","1983-11-12T07:22:02","12:44"
"09902314497","09831217379","373629","2016-07-30T07:27:28","05:28"
"09510170209","09921643700","193636","2016-09-29T12:33:09","12:03"
"09348348742","09342665986","784807","2001-07-08T22:23:11","17:49"
"09244676680","09224573413","205398","1982-05-24T22:49:16","10:10"
"09174976459","09330667363","961953","1993-05-20T15:27:58","22:05"
"09794931155","09938823659","280501","1978-07-26T14:17:02","14:14"
"09347348016","09754894440","466982","2015-09-17T05:39:03","21:59"
"09413701996","09484267836","243898","2007-10-30T13:47:10","05:59"
"09459002742","09401448025","602704","1979-04-26T17:13:36","07:46"
"09894115822","09132503692","888921","2000-01-13T05:50:29","03:11"
"09109299896","09571646485","220938","1992-10-06T05:41:54","06:03"
"09758441337","09990595618","408842","2019-12-15T12:15:40","08:58"
"09801524529","09822654242","838021","1981-04-24T07:10:36","07:44"
"09484606036","09123983924","307636","2005-08-19T12:46:29","05:07"
"09746187740","09643341690","419071","1978-02-06T05:52:11","23:14"
"09706583082","09776790586","776347","2013-07-04T20:13:46","20:13"
"09841369047","09885693696","822931","2001-02-14T21:55:42","23:02"
"09607251207","09206662095","480753","1983-04-22T04:19:55","15:02"
"09867095060","09779414776","267297","1989-11-17T04:44:14","17:45"
"09386436964","09821299198","993112","1979-05-06T18:12:19","09:37"
"09917535656","09483034075","329964","1995-09-17T01:11:09","19:26"
"09661010923","09397081944","173761","2006-12-23T14:07:35","05:48"
"09577989385","09964159005","754520","1997-04-05T16:22:15","23:57"
"09539335343","09588304612","374853","1977-11-29T00:10:08","07:38"
"09693168576","09694864827","167188","2014-08-12T03:27:28","09:47"
"09163440399","09647948424","514577","1986-02-18T04:45:20","05:17"
"09419105588","09291397968","310745","1982-05-04T06:01:28","14:26"
"09896056957","09481637290","274380","1992-08-28T14:38:47","19:29"
"09816175031","09986692142","892270","1994-11-03T02:44:17","18:11"
"09402383258","09907435982","694921","1987-03-05T09:33:00","17:12"
"09681201518","09374196630","742065","1994-03-21T23:33:25","15:30"
"09352623290","09320466201","312680","2019-05-29T11:24:38","00:24"
"09120604282","09777904233","756101","1990-09-16T19:24:39","00:23"
"09647149309","09690491450","563945","2004-04-18T08:27:49","04:46"
"09241904802","09960490417","491889","1986-08-02T04:16:46","18:41"
"09353050963","09647522780","819257","1988-10-11T22:50:30","11:58"
"09990990539","09884417991","685727","2016-05-24T02:26:45","03:49"
"09799227369","09930127594","320073","1992-05-30T21:46:11","00:28"
"09812621209","09611659325","910257","1998-12-09T21:57:51","16:58"
"09112916939","09260409571","983182","1985-02-21T08:34:39","10:40"
"09960917448","09551341956","574466","1995-03-07T05:11:20","04:44"
"09460327548","09946106036","331927","2003-08-11T09:02:36","18:14"
"09544419301","09693312151","710710","1979-01-21T05:53:13","20:51"
"09274856910","09325775662","193579","2017-12-17T11:41:13","06:45"
"09918065484","09123132745","815041","1972-02-07T23:28:12","20:15"
"09401395823","09747023271","893807","1997-07-02T06:21:21","05:38"
"09360996842","09435845021","435124","2008-02-14T10:20:45","03:58"
"09154143670","09350965475","332966","2004-07-07T06:34:53","15:06"
"09288075011","09348733881","163115","1978-03-06T22:28:04","17:03"
"09560507613","09846374037","896798","2004-01-08T20:41:19","10:38"
"09293046953","09935284955","439428","1978-10-31T00:16:24","02:23"
"09252192904","09176974680","405353","1997-03-26T12:41:39","03:51"
"09485780097","09768073759","445178","2009-12-03T01:57:48","17:44"
"09870785562","09267692796","679033","1981-06-26T19:36:14","03:42"
"09647522780","09414064969","267103","1983-06-08T03:42:21","20:47"
